OrderID,OrderDate,Year,Month,Quarter,Season,CustomerID,Gender,Segment,Region,Country,Category,Sub_Category,ProductName,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-003320,12/23/2021,2021,12,Q4,Winter,CUST-02211,Male,VIP,Europe,Spain,Electronics,Headphones,AirPods Pro,270,2,40%,325,268,57,17.48,31,Express,7,Apple Pay,Delivered
ORD-003321,12/2/2023,2023,12,Q4,Winter,CUST-04269,Female,Premium,Europe,Germany,Electronics,Headphones,Bose QC45,308,4,0%,1234,702,532,43.07,64,Overnight,14,Credit Card,Delivered
ORD-003322,5/10/2023,2023,5,Q2,Spring,CUST-06395,Female,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,799,6,15%,4076,2625,1451,35.59,7,Economy,10,PayPal,Delivered
ORD-003323,9/24/2022,2022,9,Q3,Fall,CUST-01413,Male,New,North America,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,25,2,20%,41,32,8,20.78,7,Economy,4,Cash on Delivery,Delivered
ORD-003324,4/20/2024,2024,4,Q2,Spring,CUST-02367,Female,VIP,Middle East,Saudi Arabia,Home & Kitchen,Furniture,Bedside Table,123,6,0%,738,500,238,32.27,6,Economy,7,Credit Card,Delivered
ORD-003325,10/9/2023,2023,10,Q4,Fall,CUST-07321,Female,Premium,Asia,China,Electronics,Laptops,HP Spectre x360,1386,5,0%,6929,3612,3317,47.87,70,Overnight,18,Credit Card,Delivered
ORD-003326,12/30/2021,2021,12,Q4,Winter,CUST-02524,Female,VIP,Asia,Japan,Books & Media,Software,Adobe Creative Cloud,40,5,40%,119,91,28,23.43,8,Economy,15,Google Pay,Delivered
ORD-003327,11/23/2022,2022,11,Q4,Fall,CUST-01632,Female,New,Europe,Italy,Electronics,Smartphones,OnePlus 11,758,1,0%,758,382,376,49.61,44,Express,14,Debit Card,Delivered
ORD-003328,8/21/2022,2022,8,Q3,Summer,CUST-04197,Male,VIP,Middle East,UAE,Clothing,Men's Wear,Chino Pants,30,2,15%,51,31,20,38.35,5,Economy,14,Apple Pay,Delivered
ORD-003329,9/5/2022,2022,9,Q3,Fall,CUST-05584,Male,Regular,Europe,Italy,Beauty & Health,Skincare,Moisturizing Cream,64,1,15%,54,45,9,17.39,2,Economy,14,Bank Transfer,Delivered
ORD-003330,3/25/2022,2022,3,Q1,Spring,CUST-05279,Female,Premium,North America,Canada,Electronics,Laptops,Dell XPS 15,1497,1,5%,1422,850,572,40.24,46,Express,9,Bank Transfer,Returned
ORD-003331,7/14/2023,2023,7,Q3,Summer,CUST-04969,Female,Regular,North America,USA,Electronics,Smartphones,OnePlus 11,830,2,20%,1328,914,414,31.15,8,Standard,5,Google Pay,Delivered
ORD-003332,12/21/2022,2022,12,Q4,Winter,CUST-03169,Male,Regular,North America,USA,Beauty & Health,Skincare,Sunscreen SPF50,48,3,0%,143,91,52,36.43,34,Express,4,PayPal,Returned
ORD-003333,4/14/2024,2024,4,Q2,Spring,CUST-06096,Female,New,Europe,Germany,Home & Kitchen,Furniture,Bookshelf 5-Tier,339,4,40%,815,704,111,13.62,10,Economy,13,Debit Card,Delivered
ORD-003334,12/5/2022,2022,12,Q4,Winter,CUST-01243,Female,Regular,Europe,Italy,Clothing,Women's Wear,Maxi Skirt,116,3,0%,348,220,128,36.68,24,Express,9,Cash on Delivery,Returned
ORD-003335,4/22/2022,2022,4,Q2,Spring,CUST-05913,Male,Regular,Asia,India,Electronics,Headphones,JBL Tune 760NC,206,1,50%,103,149,-46,-44.6,14,Standard,10,Credit Card,Cancelled
ORD-003336,12/20/2022,2022,12,Q4,Winter,CUST-04964,Female,New,Middle East,Egypt,Clothing,Men's Wear,Hoodie Sweatshirt,91,4,25%,273,180,93,34.14,91,Overnight,9,Debit Card,Delivered
ORD-003337,8/30/2022,2022,8,Q3,Summer,CUST-02196,Female,Regular,Europe,UK,Beauty & Health,Supplements,Vitamin D3,67,1,25%,50,34,16,32.81,100,Overnight,8,Cash on Delivery,Delivered
ORD-003338,3/20/2022,2022,3,Q1,Spring,CUST-04457,Male,New,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,55,5,25%,208,146,62,29.86,5,Economy,4,Apple Pay,Delivered
ORD-003339,8/31/2023,2023,8,Q3,Summer,CUST-07782,Female,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,134,1,5%,127,68,59,46.34,19,Standard,20,Cash on Delivery,Delivered
ORD-003340,6/30/2023,2023,6,Q2,Summer,CUST-06393,Male,VIP,North America,Mexico,Books & Media,Software,VPN Premium 1Y,191,2,25%,287,180,107,37.37,8,Standard,5,PayPal,Delivered
ORD-003341,9/16/2023,2023,9,Q3,Fall,CUST-02780,Female,New,Asia,Japan,Books & Media,Books,Thinking Fast and Slow,31,1,30%,22,17,5,24.43,93,Overnight,23,Bank Transfer,Processing
ORD-003342,3/11/2024,2024,3,Q1,Spring,CUST-05890,Female,Premium,Asia,Japan,Books & Media,Software,Adobe Creative Cloud,243,1,25%,182,174,9,4.71,81,Overnight,12,Google Pay,Returned
ORD-003343,10/15/2023,2023,10,Q4,Fall,CUST-02920,Female,Regular,Middle East,Kuwait,Beauty & Health,Skincare,Moisturizing Cream,21,1,20%,17,11,6,33.41,84,Overnight,11,Bank Transfer,Delivered
ORD-003344,1/16/2023,2023,1,Q1,Winter,CUST-04833,Female,Regular,Asia,China,Clothing,Footwear,Puma Running Shoes,196,2,10%,353,248,105,29.76,4,Economy,25,Bank Transfer,Delivered
ORD-003345,6/20/2023,2023,6,Q2,Summer,CUST-01758,Male,Regular,Europe,UK,Clothing,Men's Wear,Slim Fit Jeans,25,1,0%,25,17,9,34.61,4,Economy,13,Debit Card,Returned
ORD-003346,12/30/2023,2023,12,Q4,Winter,CUST-01120,Male,Regular,Middle East,Kuwait,Clothing,Men's Wear,Hoodie Sweatshirt,49,1,0%,49,32,17,35.15,42,Express,12,PayPal,Returned
ORD-003347,10/3/2023,2023,10,Q4,Fall,CUST-02844,Male,VIP,Europe,France,Electronics,Smartphones,Xiaomi 13,583,4,15%,1981,1110,871,43.97,8,Economy,9,Credit Card,Cancelled
ORD-003348,7/5/2023,2023,7,Q3,Summer,CUST-02729,Male,New,Middle East,Jordan,Electronics,Tablets,Samsung Galaxy Tab S9,1033,3,5%,2945,2101,843,28.64,16,Standard,11,PayPal,Delivered
ORD-003349,9/21/2023,2023,9,Q3,Fall,CUST-02089,Female,Premium,Europe,Germany,Home & Kitchen,Appliances,Microwave Oven,246,2,30%,345,306,39,11.22,11,Standard,13,Cash on Delivery,Returned
ORD-003350,1/16/2024,2024,1,Q1,Winter,CUST-04499,Male,Premium,Asia,Singapore,Electronics,Laptops,ASUS ZenBook,2369,1,15%,2014,1394,620,30.79,16,Standard,12,Debit Card,Cancelled
ORD-003351,7/13/2023,2023,7,Q3,Summer,CUST-01909,Male,Premium,Asia,Japan,Books & Media,Books,Atomic Habits,38,3,15%,96,59,37,38.28,8,Standard,23,Apple Pay,Delivered
ORD-003352,1/22/2023,2023,1,Q1,Winter,CUST-07163,Male,Premium,Europe,Germany,Beauty & Health,Skincare,Retinol Night Cream,18,1,0%,18,10,8,45.45,7,Economy,12,Apple Pay,Delivered
ORD-003353,4/8/2023,2023,4,Q2,Spring,CUST-07467,Female,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,Blouse Top,82,4,20%,262,207,55,21.04,8,Standard,14,Bank Transfer,Processing
ORD-003354,6/2/2024,2024,6,Q2,Summer,CUST-02390,Male,Regular,Europe,UK,Beauty & Health,Supplements,Vitamin D3,79,2,20%,127,92,34,27.02,54,Overnight,11,Google Pay,Delivered
ORD-003355,9/21/2023,2023,9,Q3,Fall,CUST-07382,Male,New,Asia,Japan,Beauty & Health,Supplements,Collagen Peptides,75,6,50%,225,264,-39,-17.14,10,Economy,10,Cash on Delivery,Delivered
ORD-003356,1/19/2022,2022,1,Q1,Winter,CUST-04559,Male,Regular,Middle East,UAE,Home & Kitchen,Furniture,Bookshelf 5-Tier,536,1,25%,402,398,4,1.02,70,Overnight,8,Bank Transfer,Delivered
ORD-003357,10/26/2023,2023,10,Q4,Fall,CUST-04425,Male,New,Asia,South Korea,Books & Media,Software,Adobe Creative Cloud,72,4,25%,216,141,76,34.97,64,Overnight,24,Debit Card,Delivered
ORD-003358,3/3/2024,2024,3,Q1,Spring,CUST-02786,Female,Premium,Asia,China,Home & Kitchen,Appliances,Blender Pro,282,2,0%,564,358,206,36.51,7,Economy,11,PayPal,Returned
ORD-003359,1/1/2022,2022,1,Q1,Winter,CUST-02660,Female,New,Asia,South Korea,Books & Media,Books,The Psychology of Money,13,2,5%,26,13,12,47.95,47,Express,19,Bank Transfer,Processing
ORD-003360,8/10/2022,2022,8,Q3,Summer,CUST-06763,Male,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Storage Container Set,30,1,40%,18,17,0,1.8,35,Express,22,Debit Card,Processing
ORD-003361,12/15/2023,2023,12,Q4,Winter,CUST-07655,Male,Premium,Europe,Spain,Home & Kitchen,Appliances,Microwave Oven,217,1,5%,206,125,81,39.34,3,Economy,12,Debit Card,Delivered
ORD-003362,2/2/2024,2024,2,Q1,Winter,CUST-06040,Female,New,Middle East,UAE,Home & Kitchen,Kitchen Tools,Cutting Board Set,62,2,5%,118,78,39,33.51,7,Economy,15,Cash on Delivery,Processing
ORD-003363,8/2/2023,2023,8,Q3,Summer,CUST-03664,Female,Regular,North America,Mexico,Clothing,Footwear,Puma Running Shoes,131,1,5%,124,89,35,27.94,8,Economy,8,Apple Pay,Cancelled
ORD-003364,12/11/2022,2022,12,Q4,Winter,CUST-03067,Female,Regular,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,95,1,5%,90,45,45,49.94,47,Express,8,Google Pay,Delivered
ORD-003365,7/27/2024,2024,7,Q3,Summer,CUST-07373,Female,Regular,Middle East,Jordan,Beauty & Health,Supplements,Vitamin D3,35,4,0%,141,87,54,38.49,52,Overnight,7,Bank Transfer,Processing
ORD-003366,4/9/2023,2023,4,Q2,Spring,CUST-07466,Female,New,Asia,South Korea,Beauty & Health,Supplements,Whey Protein 2kg,28,1,10%,25,20,5,19.28,22,Express,24,Cash on Delivery,Cancelled
ORD-003367,6/7/2024,2024,6,Q2,Summer,CUST-01189,Female,Regular,Asia,Japan,Beauty & Health,Supplements,Whey Protein 2kg,58,1,0%,58,36,22,37.51,14,Standard,19,Cash on Delivery,Delivered
ORD-003368,5/6/2022,2022,5,Q2,Spring,CUST-02139,Male,New,North America,Canada,Home & Kitchen,Furniture,Office Chair,269,2,0%,537,285,252,46.84,13,Standard,5,PayPal,Delivered
ORD-003369,6/24/2024,2024,6,Q2,Summer,CUST-03489,Female,Regular,Middle East,UAE,Electronics,Laptops,ASUS ZenBook,654,1,0%,654,409,245,37.45,17,Standard,8,Bank Transfer,Returned
ORD-003370,8/20/2022,2022,8,Q3,Summer,CUST-06687,Male,Regular,Middle East,Saudi Arabia,Clothing,Footwear,Converse Chuck Taylor,58,7,15%,346,306,41,11.79,34,Express,10,Google Pay,Returned
ORD-003371,5/21/2022,2022,5,Q2,Spring,CUST-07363,Female,Premium,Europe,Italy,Home & Kitchen,Furniture,Bedside Table,243,1,30%,170,130,40,23.58,26,Express,8,Debit Card,Delivered
ORD-003372,7/12/2023,2023,7,Q3,Summer,CUST-01337,Male,Premium,North America,Mexico,Books & Media,Books,The Psychology of Money,31,5,30%,110,80,30,27.14,29,Express,6,Cash on Delivery,Delivered
ORD-003373,4/24/2023,2023,4,Q2,Spring,CUST-07056,Male,Regular,Europe,France,Beauty & Health,Supplements,Omega-3 Fish Oil,67,10,0%,673,344,330,48.96,19,Standard,12,Debit Card,Processing
ORD-003374,10/4/2023,2023,10,Q4,Fall,CUST-06493,Male,Premium,Europe,UK,Clothing,Footwear,Nike Air Max,194,1,25%,145,94,52,35.56,23,Express,11,Bank Transfer,Delivered
ORD-003375,10/24/2024,2024,10,Q4,Fall,CUST-05456,Male,Regular,North America,Mexico,Books & Media,Books,The Psychology of Money,12,2,20%,19,14,5,26.48,15,Standard,3,Cash on Delivery,Delivered
ORD-003376,10/17/2022,2022,10,Q4,Fall,CUST-04684,Female,Regular,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,40,2,50%,40,47,-8,-18.79,44,Express,8,Cash on Delivery,Delivered
ORD-003377,11/5/2022,2022,11,Q4,Fall,CUST-06684,Male,New,Europe,France,Beauty & Health,Supplements,Omega-3 Fish Oil,58,1,0%,58,37,21,36.83,96,Overnight,12,Apple Pay,Delivered
ORD-003378,2/16/2021,2021,2,Q1,Winter,CUST-01471,Male,Regular,Europe,Spain,Books & Media,Software,Microsoft Office 365,90,2,0%,181,117,63,35.09,98,Overnight,7,Apple Pay,Processing
ORD-003379,2/12/2024,2024,2,Q1,Winter,CUST-07284,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,50,2,0%,101,64,37,36.78,39,Express,8,Google Pay,Delivered
ORD-003380,12/8/2024,2024,12,Q4,Winter,CUST-02855,Male,Regular,North America,USA,Books & Media,Books,Thinking Fast and Slow,20,1,40%,12,15,-3,-22.52,9,Economy,10,Google Pay,Delivered
ORD-003381,10/9/2022,2022,10,Q4,Fall,CUST-05269,Male,Regular,North America,USA,Beauty & Health,Supplements,Omega-3 Fish Oil,68,1,10%,61,42,20,32,79,Overnight,9,Google Pay,Delivered
ORD-003382,5/10/2022,2022,5,Q2,Spring,CUST-07338,Female,New,North America,Mexico,Books & Media,Software,Antivirus Pro,190,1,0%,190,90,100,52.8,84,Overnight,7,Cash on Delivery,Delivered
ORD-003383,1/2/2024,2024,1,Q1,Winter,CUST-01841,Female,VIP,Asia,India,Beauty & Health,Skincare,Vitamin C Serum,46,6,0%,274,154,121,44.01,40,Express,15,Debit Card,Cancelled
ORD-003384,8/26/2024,2024,8,Q3,Summer,CUST-02441,Male,Regular,Europe,Spain,Books & Media,Books,The Psychology of Money,20,1,10%,18,14,5,25.08,5,Standard,8,Credit Card,Delivered
ORD-003385,3/30/2024,2024,3,Q1,Spring,CUST-07697,Female,Premium,Europe,Spain,Clothing,Footwear,Vans Old Skool,70,1,0%,70,33,37,53.35,3,Economy,10,Debit Card,Delivered
ORD-003386,2/15/2022,2022,2,Q1,Winter,CUST-02297,Female,Regular,Asia,China,Clothing,Women's Wear,High-Waist Jeans,79,5,50%,198,185,13,6.65,41,Express,15,Apple Pay,Delivered
ORD-003387,9/2/2023,2023,9,Q3,Fall,CUST-07990,Male,Regular,Europe,Italy,Beauty & Health,Supplements,Collagen Peptides,55,1,0%,55,27,29,51.45,71,Overnight,6,Debit Card,Delivered
ORD-003388,3/12/2023,2023,3,Q1,Spring,CUST-05898,Female,New,Asia,Japan,Books & Media,Software,Photo Editing Suite,61,1,40%,36,45,-8,-22.34,3,Economy,15,Credit Card,Cancelled
ORD-003389,11/16/2023,2023,11,Q4,Fall,CUST-07232,Male,Premium,Europe,Italy,Books & Media,Software,Antivirus Pro,37,2,10%,67,45,22,33.39,9,Economy,12,Apple Pay,Delivered
ORD-003390,10/9/2024,2024,10,Q4,Fall,CUST-06545,Female,VIP,Asia,South Korea,Books & Media,Software,Photo Editing Suite,119,1,10%,107,89,18,16.84,95,Overnight,20,Bank Transfer,Delivered
ORD-003391,12/29/2022,2022,12,Q4,Winter,CUST-03294,Female,Regular,North America,Canada,Home & Kitchen,Appliances,Rice Cooker,140,2,15%,238,205,33,13.84,7,Economy,9,Credit Card,Delivered
ORD-003392,5/17/2023,2023,5,Q2,Spring,CUST-03149,Female,New,Asia,India,Books & Media,Books,Deep Work,28,1,15%,24,16,8,32.49,94,Overnight,23,Apple Pay,Cancelled
ORD-003393,11/10/2023,2023,11,Q4,Fall,CUST-05133,Female,Regular,Asia,India,Home & Kitchen,Appliances,Rice Cooker,43,5,10%,192,140,52,27.04,4,Economy,15,Bank Transfer,Delivered
ORD-003394,6/16/2024,2024,6,Q2,Summer,CUST-01900,Male,Regular,Europe,UK,Electronics,Tablets,Samsung Galaxy Tab S9,875,4,15%,2975,1575,1400,47.06,25,Express,7,Google Pay,Delivered
ORD-003395,2/25/2024,2024,2,Q1,Winter,CUST-03405,Female,Regular,Europe,Italy,Clothing,Footwear,Puma Running Shoes,90,2,20%,144,134,10,7.04,4,Economy,6,Google Pay,Returned
ORD-003396,2/1/2024,2024,2,Q1,Winter,CUST-03565,Male,Regular,Middle East,Egypt,Electronics,Headphones,Sony WH-1000XM5,76,1,40%,46,56,-10,-22.4,42,Express,15,Debit Card,Returned
ORD-003397,2/11/2023,2023,2,Q1,Winter,CUST-07240,Female,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Storage Container Set,100,1,40%,60,65,-5,-9.13,61,Overnight,8,PayPal,Returned
ORD-003398,4/16/2023,2023,4,Q2,Spring,CUST-07177,Female,Regular,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,23,1,0%,23,15,9,37.86,12,Standard,7,Cash on Delivery,Delivered
ORD-003399,7/27/2024,2024,7,Q3,Summer,CUST-03576,Male,Regular,Asia,India,Electronics,Smartphones,Xiaomi 13,1104,1,20%,883,576,307,34.8,19,Standard,11,Bank Transfer,Delivered
ORD-003400,1/18/2022,2022,1,Q1,Winter,CUST-06054,Female,Premium,Middle East,UAE,Books & Media,Software,Adobe Creative Cloud,162,2,25%,243,234,10,4.01,18,Standard,12,Cash on Delivery,Returned
ORD-003401,10/19/2021,2021,10,Q4,Fall,CUST-07665,Male,New,North America,Mexico,Clothing,Women's Wear,Blouse Top,65,1,10%,59,33,26,44.39,58,Overnight,7,PayPal,Returned
ORD-003402,7/27/2022,2022,7,Q3,Summer,CUST-03546,Male,Premium,Europe,France,Beauty & Health,Supplements,Omega-3 Fish Oil,52,2,25%,78,64,14,18.12,52,Overnight,10,Credit Card,Cancelled
ORD-003403,3/16/2023,2023,3,Q1,Spring,CUST-06585,Female,Regular,North America,Canada,Electronics,Laptops,Lenovo ThinkPad X1,1302,4,25%,3907,3531,376,9.63,7,Economy,3,Bank Transfer,Delivered
ORD-003404,11/18/2023,2023,11,Q4,Fall,CUST-02679,Female,New,Europe,Spain,Books & Media,Software,Adobe Creative Cloud,69,2,15%,117,95,21,18.25,89,Overnight,13,Debit Card,Delivered
ORD-003405,12/7/2022,2022,12,Q4,Winter,CUST-02117,Female,New,North America,Mexico,Books & Media,Software,Photo Editing Suite,243,1,25%,182,143,39,21.48,7,Economy,5,Cash on Delivery,Processing
ORD-003406,12/16/2023,2023,12,Q4,Winter,CUST-05074,Female,Regular,North America,Canada,Electronics,Headphones,Samsung Galaxy Buds,227,1,50%,114,163,-49,-43.48,18,Standard,5,Credit Card,Delivered
ORD-003407,5/19/2021,2021,5,Q2,Spring,CUST-05780,Male,Premium,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,103,4,0%,412,267,145,35.26,68,Overnight,9,Cash on Delivery,Returned
ORD-003408,4/24/2023,2023,4,Q2,Spring,CUST-05851,Male,Regular,Asia,China,Clothing,Footwear,Puma Running Shoes,140,1,5%,133,87,46,34.87,34,Express,18,Bank Transfer,Returned
ORD-003409,8/16/2022,2022,8,Q3,Summer,CUST-05997,Female,Regular,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,22,7,30%,109,75,35,31.92,27,Express,10,PayPal,Delivered
ORD-003410,3/6/2024,2024,3,Q1,Spring,CUST-02184,Female,New,Asia,India,Electronics,Headphones,AirPods Pro,88,3,0%,265,169,96,36.11,9,Economy,13,Apple Pay,Cancelled
ORD-003411,4/29/2023,2023,4,Q2,Spring,CUST-02414,Male,New,North America,Mexico,Beauty & Health,Skincare,Moisturizing Cream,70,2,25%,104,94,10,9.63,8,Standard,5,PayPal,Delivered
ORD-003412,8/27/2024,2024,8,Q3,Summer,CUST-07359,Male,Premium,Europe,France,Electronics,Headphones,Bose QC45,212,8,50%,847,1176,-329,-38.85,14,Standard,13,Debit Card,Cancelled
ORD-003413,7/21/2022,2022,7,Q3,Summer,CUST-05187,Female,Regular,Europe,France,Home & Kitchen,Furniture,Office Chair,498,4,0%,1990,1374,616,30.96,5,Standard,7,PayPal,Delivered
ORD-003414,6/27/2022,2022,6,Q2,Summer,CUST-02717,Female,Regular,Europe,UK,Electronics,Tablets,iPad Pro 12.9,821,1,30%,575,567,8,1.4,35,Express,9,PayPal,Delivered
ORD-003415,10/2/2023,2023,10,Q4,Fall,CUST-05264,Male,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,92,2,15%,157,122,35,22.1,27,Express,8,Apple Pay,Returned
ORD-003416,6/4/2024,2024,6,Q2,Summer,CUST-04309,Male,Regular,Asia,Singapore,Clothing,Men's Wear,Classic T-Shirt,24,1,15%,20,17,3,16.82,6,Economy,19,Credit Card,Delivered
ORD-003417,5/24/2023,2023,5,Q2,Spring,CUST-04544,Female,Premium,North America,USA,Beauty & Health,Skincare,Vitamin C Serum,43,6,0%,260,157,103,39.58,50,Overnight,9,Bank Transfer,Delivered
ORD-003418,4/27/2024,2024,4,Q2,Spring,CUST-03099,Female,New,Middle East,UAE,Beauty & Health,Skincare,Hyaluronic Acid,20,1,5%,19,15,5,24.56,7,Standard,11,Bank Transfer,Cancelled
ORD-003419,1/10/2023,2023,1,Q1,Winter,CUST-06910,Female,New,Middle East,Kuwait,Home & Kitchen,Appliances,Rice Cooker,66,3,40%,118,94,25,20.87,68,Overnight,17,Apple Pay,Delivered
ORD-003420,5/3/2022,2022,5,Q2,Spring,CUST-02028,Male,VIP,North America,Canada,Home & Kitchen,Furniture,TV Stand,518,8,50%,2073,2984,-911,-43.96,4,Economy,7,Cash on Delivery,Delivered
ORD-003421,5/11/2024,2024,5,Q2,Spring,CUST-03118,Female,Premium,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,31,1,0%,31,22,8,26.76,18,Standard,19,Bank Transfer,Delivered
ORD-003422,3/2/2022,2022,3,Q1,Spring,CUST-07194,Female,Regular,Europe,France,Beauty & Health,Supplements,Collagen Peptides,19,1,10%,17,13,4,25.39,41,Express,13,Apple Pay,Delivered
ORD-003423,5/4/2024,2024,5,Q2,Spring,CUST-01802,Male,Premium,Middle East,Saudi Arabia,Electronics,Laptops,MacBook Air M2,1075,1,0%,1075,637,438,40.73,9,Standard,16,Bank Transfer,Cancelled
ORD-003424,2/28/2023,2023,2,Q1,Winter,CUST-07130,Female,Regular,Asia,South Korea,Books & Media,Software,Antivirus Pro,80,2,5%,152,101,50,33.2,9,Economy,14,Debit Card,Delivered
ORD-003425,8/4/2023,2023,8,Q3,Summer,CUST-03253,Male,Regular,North America,Mexico,Clothing,Men's Wear,Formal Shirt,27,1,15%,23,20,3,12.79,46,Express,6,Debit Card,Returned
ORD-003426,8/5/2022,2022,8,Q3,Summer,CUST-03830,Male,VIP,North America,Canada,Clothing,Men's Wear,Slim Fit Jeans,117,7,25%,616,595,21,3.45,96,Overnight,10,Credit Card,Processing
ORD-003427,5/2/2024,2024,5,Q2,Spring,CUST-02304,Male,Regular,Asia,South Korea,Electronics,Tablets,Samsung Galaxy Tab S9,303,4,40%,728,879,-152,-20.85,27,Express,21,Google Pay,Delivered
ORD-003428,6/20/2021,2021,6,Q2,Summer,CUST-05320,Female,Premium,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,21,1,50%,10,15,-5,-45.8,25,Express,6,Credit Card,Delivered
ORD-003429,8/26/2023,2023,8,Q3,Summer,CUST-02485,Male,VIP,North America,Mexico,Books & Media,Software,Photo Editing Suite,150,1,40%,90,91,-1,-0.79,19,Standard,7,Cash on Delivery,Returned
ORD-003430,5/4/2024,2024,5,Q2,Spring,CUST-02601,Male,Regular,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,121,3,0%,363,208,155,42.65,67,Overnight,9,Google Pay,Processing
ORD-003431,11/24/2021,2021,11,Q4,Fall,CUST-03269,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,46,6,50%,137,124,13,9.24,26,Express,5,Cash on Delivery,Delivered
ORD-003432,7/19/2024,2024,7,Q3,Summer,CUST-06368,Female,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,17,1,20%,13,9,5,36.49,20,Express,13,Debit Card,Delivered
ORD-003433,6/11/2023,2023,6,Q2,Summer,CUST-07645,Female,New,Europe,UK,Beauty & Health,Skincare,Hyaluronic Acid,69,1,25%,52,33,18,35.24,31,Express,14,Credit Card,Delivered
ORD-003434,2/5/2023,2023,2,Q1,Winter,CUST-06336,Female,Regular,Europe,Italy,Clothing,Women's Wear,Summer Dress,93,1,30%,65,65,0,-0.12,50,Express,9,Credit Card,Returned
ORD-003435,7/18/2023,2023,7,Q3,Summer,CUST-01874,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,21,7,30%,105,77,28,26.69,6,Economy,8,Debit Card,Delivered
ORD-003436,5/17/2023,2023,5,Q2,Spring,CUST-06450,Male,Regular,Europe,Italy,Electronics,Smartphones,iPhone 14,635,1,10%,572,471,100,17.55,5,Economy,6,Credit Card,Delivered
ORD-003437,8/20/2023,2023,8,Q3,Summer,CUST-04862,Female,Regular,North America,USA,Clothing,Women's Wear,Maxi Skirt,67,1,0%,67,50,17,25.51,9,Economy,8,Google Pay,Returned
ORD-003438,3/2/2024,2024,3,Q1,Spring,CUST-05119,Male,Premium,North America,Mexico,Clothing,Footwear,Puma Running Shoes,179,2,25%,268,265,3,1.14,90,Overnight,8,PayPal,Delivered
ORD-003439,6/21/2022,2022,6,Q2,Summer,CUST-02098,Female,Regular,Europe,Italy,Clothing,Men's Wear,Slim Fit Jeans,77,1,0%,77,47,30,38.92,49,Express,12,Credit Card,Delivered
ORD-003440,12/12/2023,2023,12,Q4,Winter,CUST-01303,Female,VIP,Asia,China,Books & Media,Books,The Psychology of Money,39,1,0%,39,18,21,53.43,33,Express,21,Bank Transfer,Delivered
ORD-003441,12/11/2023,2023,12,Q4,Winter,CUST-06508,Female,VIP,Middle East,Egypt,Books & Media,Books,Deep Work,15,1,0%,15,9,6,37.7,5,Economy,18,Apple Pay,Delivered
ORD-003442,11/24/2022,2022,11,Q4,Fall,CUST-07126,Female,Regular,North America,USA,Electronics,Tablets,Huawei MatePad 11,238,2,15%,404,264,140,34.57,5,Economy,8,Cash on Delivery,Delivered
